Packet_Length,Timestamp,TCP_Flags,Flow_ID,Source_IP,Destination_IP,Protocol,Source_IP_Encoded,Destination_IP_Encoded,Protocol_Encoded,Anomaly
75,2025-03-19 11:22:53.659840,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:22:53.660056,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:22:53.660083,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:22:53.967059,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:23:43.733520,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:23:43.733681,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:23:43.733881,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:23:43.733903,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:23:43.733914,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:23:53.563991,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:23:53.564157,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:23:53.564387,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:23:53.564408,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:23:53.564421,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:23:54.178359,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:24:03.711220,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
79,2025-03-19 11:24:11.381792,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:24:12.610427,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:24:14.453666,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:24:18.447288,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
79,2025-03-19 11:24:26.361251,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
93,2025-03-19 11:24:30.538394,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
143,2025-03-19 11:24:30.538557,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
79,2025-03-19 11:24:30.538757,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
82,2025-03-19 11:24:30.538777,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
77,2025-03-19 11:24:30.538787,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:24:30.538796,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:24:30.538926,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
86,2025-03-19 11:24:30.539032,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
78,2025-03-19 11:24:30.539641,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
96,2025-03-19 11:24:30.540580,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:24:30.541232,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:24:43.637750,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:24:43.637910,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:24:43.638100,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:24:43.638121,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:24:43.638133,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:24:53.480277,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:24:53.480430,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:24:53.480602,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:24:53.480618,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:24:53.715574,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:25:43.541965,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:25:43.542130,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:25:43.542231,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:25:44.156368,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:25:44.156518,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:25:53.679583,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:25:53.679746,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:25:53.679975,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:25:53.679996,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:25:53.680008,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:25:59.007165,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:26:03.007214,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
70,2025-03-19 11:26:43.753374,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:26:43.753539,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:26:43.753734,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:26:43.753755,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:26:43.753767,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:26:53.891026,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:26:53.891220,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:26:53.891449,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:26:53.891469,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:26:53.891482,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:27:43.657605,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:27:43.657772,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:27:43.657877,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:27:43.964741,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:27:43.964867,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:27:53.795265,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:27:53.795431,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:27:53.795659,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:27:53.795679,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:27:53.795691,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:28:04.239985,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:28:06.047278,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
70,2025-03-19 11:28:43.869024,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:28:43.869191,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:28:43.869388,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:28:43.869408,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:28:43.869419,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:28:54.006646,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:28:54.006805,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:28:54.007029,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:28:54.007050,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:28:54.007062,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
93,2025-03-19 11:29:31.191792,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
82,2025-03-19 11:29:31.191981,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
77,2025-03-19 11:29:31.192174,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:29:31.192195,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:29:31.485121,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
86,2025-03-19 11:29:31.485243,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
78,2025-03-19 11:29:31.485560,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
96,2025-03-19 11:29:31.485581,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:29:31.485592,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:29:43.773203,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:29:43.773358,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:29:43.773450,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:29:44.080567,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:29:44.080717,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:29:53.739845,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:29:53.740014,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:29:53.740204,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:29:53.740225,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:29:53.851875,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:30:09.270918,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:30:18.239251,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
70,2025-03-19 11:30:43.984655,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:30:43.984819,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:30:43.985011,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:30:43.985033,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:30:43.985044,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:30:53.815087,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:30:53.815276,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:30:53.815468,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:30:53.815489,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:30:54.122457,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:31:43.831616,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:31:43.831784,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:31:43.831889,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:31:44.196094,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:31:44.196245,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:31:54.026529,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:31:54.026690,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:31:54.026916,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:31:54.026938,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:31:54.026950,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
90,2025-03-19 11:32:09.799119,,192.168.1.238_173.255.230.96_UDP,192.168.1.238,173.255.230.96,UDP,4,1,1,Anomaly
90,2025-03-19 11:32:09.820019,,173.255.230.96_192.168.1.238_UDP,173.255.230.96,192.168.1.238,UDP,1,2,1,Anomaly
52,2025-03-19 11:32:14.301806,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:32:22.911250,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
70,2025-03-19 11:32:44.100354,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:32:44.100614,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:32:44.100639,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:32:44.100651,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:32:44.100661,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:32:54.032919,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:32:54.033115,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:32:54.033303,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:32:54.033321,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:32:54.340270,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:33:44.106473,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:33:44.106689,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:33:44.106883,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:33:44.106902,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:33:44.106913,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:33:54.243992,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:33:54.244181,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:33:54.244382,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:33:54.244397,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:33:54.244407,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
52,2025-03-19 11:34:19.127202,,192.168.1.254_224.0.0.1_None,192.168.1.254,224.0.0.1,,5,4,2,Anomaly
54,2025-03-19 11:34:20.127243,,192.168.1.238_224.0.0.22_None,192.168.1.238,224.0.0.22,,4,5,2,Anomaly
93,2025-03-19 11:34:31.119234,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
143,2025-03-19 11:34:31.119430,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
79,2025-03-19 11:34:31.119757,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
82,2025-03-19 11:34:31.119775,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
77,2025-03-19 11:34:31.119786,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:34:31.119797,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:34:31.119806,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
86,2025-03-19 11:34:31.119816,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
78,2025-03-19 11:34:31.119825,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
96,2025-03-19 11:34:31.119834,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
87,2025-03-19 11:34:31.119843,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:34:44.010686,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:34:44.010887,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:34:44.011001,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:34:44.317540,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:34:44.317720,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:34:53.993708,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:34:53.993909,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:34:53.994098,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:34:53.994115,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:34:54.294696,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
70,2025-03-19 11:35:44.221541,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:35:44.221702,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
70,2025-03-19 11:35:44.221896,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
80,2025-03-19 11:35:44.221918,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
120,2025-03-19 11:35:44.221931,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
75,2025-03-19 11:36:04.189366,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:36:04.189459,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:36:04.189565,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
75,2025-03-19 11:36:04.189573,,192.168.1.254_224.0.0.251_UDP,192.168.1.254,224.0.0.251,UDP,5,6,1,Normal
189,2025-03-19 11:36:04.496742,,192.168.1.100_224.0.0.251_UDP,192.168.1.100,224.0.0.251,UDP,2,6,1,Normal
